,Code,Name,City,Postal_Code,Country_Code,Longitude,Latitude,Gmt_Offset,World_Area_Code
,MDD,Airpark,Midland,79705,110,-79.9,44.75,,67
,MDE,Jose Maria Cordova,Medellin,,50,-75.5906,6.1672,327,574
,MDF,Medford,Medford,97502,130,-90.3333,45.15,6,67
,MDG,Mudanjiang,Mudanjiang,,60,129.5,44.6,-8,713
,MDH,Southern Illinois,Carbondale,62966,110,-89.25,37.7833,6,67
,MDI,Makurdi,Makurdi,,30,8.6,7.7167,-1,555
,MDJ,City-county,Madras,97741,10,-121.1333,44.6333,8,67
,MDK,Mbandaka,Mbandaka,,210,18.2922,0.0233,-1,517
,MDL,Mandalay International,Mandalay,,100,95.9778,21.7022,-6.5,706
,MDM,Munduku,Munduku,,30,143.45,-4.6333,-10,804
,MDN,Jefferson Proving Grd,Madison,47250,40,-85.3667,38.7333,5,67
,MDO,Intermediate,Middleton Island,,140,-146.3167,59.45,9,67
,MDP,Mindiptana,Mindiptana,,190,147.7,-5.8667,-9,832
,MDQ,Mar Del Plata,Mar Del Plata,,40,-57.5733,-37.9342,-3,303
,MDR,Medfra,Medfra,99691,80,-154.7167,63.1,9,67
,MDS,Middle Caicos,Middle Caicos,,130,-71.7667,21.7833,5,281
,MDT,Harrisburg International,Harrisburg,17057,30,-76.7633,40.1936,-5,67
,MDU,Mendi,Mendi,,170,143.6667,-6.1667,-10,804
,MDV,Medouneu,Medouneu,,110,10.75,1.0167,-1,526
,MDW,Midway,Chicago,60638,160,-87.75,41.7833,6,67
,MDX,Mercedes,Mercedes,,40,-58.0833,-29.2169,3,303
,MDY,Sand Island Field,Midway Island,,160,-177.3833,28.2,11,5
,MDZ,El Plumerillo,Mendoza,,100,-68.7833,-32.8333,4,303
,MEA,Macae,Macae,,100,-41.7833,-22.3833,3,316
,MEB,Essendon,Melbourne,,30,144.8667,-37.7,-10,802
,MEC,Manta,Manta,,20,-80.6833,-0.95,5,337
,MED,Mohammad Bin Abdulaziz,Madinah,,50,39.7167,24.5333,-3,670
,MEE,Mare,Mare,,60,168,-21.5667,-11,846
,MEF,Melfi,Melfi,,10,17.95,11.05,-1,511
,MEG,Malange,Malange,,150,16.3333,-9.5333,-1,502
,MEH,Mehamn,Mehamn,,40,27.8333,71.0333,-1,465
,MEI,Key Field,Meridian,39307,40,-88.75,32.3333,6,67
,MEJ,Meadville,Meadville,16335,190,-80.2,41.6194,5,67
,MEK,Meknes,Meknes,,0,-5.5167,33.8833,,548
,MEL,Tullamarine,Melbourne,,150,144.8433,-37.6733,10,802
,MEM,Memphis International,Memphis,38116,30,-89.9667,35.0667,6,67
,MEN,Brenoux,Mende,,180,3.5333,44.5,-1,427
,MEO,Dare County Regional,Manteo,27954,200,-75.7,35.9111,5,67
,MEP,Mersing,Mersing,,0,103.8333,2.4333,-8,749
,MEQ,Seunagan,Meulaboh,,160,96.1294,4.1367,,832
,MER,Castle AFB,Atwater,95301,60,-120.5681,37.3806,-8,67
,MES,Polonia,Medan,,0,98.6833,3.5667,-7,832
,MET,Moreton,Moreton,,210,142.7667,-12.75,-10,802
,MEU,Monte Dourado,Monte Dourado,,10,-52.6,-0.8844,3,316
,MEV,Douglas County,Minden,89423,160,-119.75,39,8,67
,MEW,Mweka,Mweka,,80,21.55,-4.85,-2,517
,MEX,Internacional Benito Juarez,Mexico City,,120,-99.0722,19.4364,-6,52
,MEY,Meghauli,Meghauli,,170,84.2314,27.5778,-5.8,755
,MEZ,Messina,Messina,,40,29.9833,-22.3667,-2,562
,MFA,Mafia,Mafia,,190,39.6667,-7.9,-3,585
,MFB,Monfort,Monfort,,190,-69.75,0.6333,5,327
,MFC,Mafeteng,Mafeteng,,130,27.25,-29.8,-2,536
,MFD,Lahm Municipal,Mansfield,44903,90,-82.5167,40.8167,5,67
,MFE,Mc Allen Miller International,Mc Allen,78503,210,-98.2386,26.1758,-6,67
,MFF,Moanda,Moanda,,10,13.2708,-1.5369,-1,526
,MFG,Muzaffarabad,Muzaffarabad,,100,73.4833,34.3833,-5,764
,MFI,Municipal,Marshfield,,10,-90.1889,44.6375,6,67
,MFJ,Moala,Moala,,50,179.8833,-18.6,-12,821
,MFK,Matsu,Matsu,,180,120.0833,26.2194,,781
,MFL,Mount Full Stop,Mount Full Stop,,170,144.9,-19.6667,-10,802
,MFM,Macau International,Macau,,40,113.5917,22.1494,8,853
,MFN,Milford Sound,Milford Sound,,100,167.9333,-44.6167,-12,851
,MFO,Manguna,Manguna,,140,34.3833,27.9667,-2,591
,MFP,Manners Creek,Manners Creek,,60,137.9833,-22.1,-9.5,802
,MFQ,Maradi,Maradi,,160,7.1333,13.5,-1,554
,MFR,Rogue Valley International - Medford Airport,Medford,97502,90,-122.8667,42.3667,-8,67
,MFS,Miraflores,Miraflores,,50,-72.1333,1.0333,5,327
,MFT,Machu Picchu,Machu Picchu,,10,-72.4983,-13.1661,,368
,MFU,Mfuwe,Mfuwe,,20,31.7667,-13.0667,-2,597
,MFV,Accomack County,Melfa,23410,70,-75.7611,37.6469,-5,67
,MFW,Magaruque,Magaruque,,40,40.5667,-10.8833,,550
,MFX,Meribel,Meribel,,30,6.5667,45.4167,,427
,MGA,Augusto C Sandino,Managua,,80,-86.1833,12.1333,6,153
,MGB,Mount Gambier,Mount Gambier,,60,140.7853,-37.7456,9.5,802
,MGC,Michigan City Arpt,Michigan City,46360,50,-86.8167,41.7,6,67
,MGD,Magdalena,Magdalena,,200,-64.4167,-13.0333,4,312
,MGE,Dobbins Afb,Marietta,30069,180,-84.5153,33.9122,,67
,MGF,Regional De Maringa SBMG,Maringa,,200,-51.9667,-23.4167,3,316
,MGG,Margarima,Margarima,,0,143.3667,-6.0333,-10,804
,MGH,Margate,Margate,,130,30.3431,-30.8575,2,562
,MGI,Aransas National Wildlife Refuge,Matagorda Island,,40,124.4669,11.1169,-6,67
,MGJ,Orange County,Montgomery,12549,70,-74.2647,41.51,5,67
,MGK,Mong Ton,Mong Ton,,150,98.9,20.2833,,706
,MGL,Moenchen-gl. - Dus Exp,Moenchengladbach,,140,6.5044,51.2303,1,429
,MGM,Dannelly Fld,Montgomery,,90,-86.4,32.3,6,67
,MGN,Baracoa,Magangue,,100,-74.8833,9.2667,5,327
,MGO,Manega,Manega,,160,10.2167,-1.7333,-1,526
,MGP,Manga,Manga,,100,153.0167,-4.15,-10,804
,MGQ,Mogadishu International Airport,Mogadishu,,110,45.3047,2.0144,3,573
,MGR,Moultrie Municipal,Moultrie,31788,100,-83.8,31.0833,5,67
,MGS,Mangaia Island,Mangaia Island,,150,-157.9167,-21.9167,10,813
,MGT,Milingimbi,Milingimbi,,210,134.9,-12.1,-9.5,802
,MGU,Manaung,Manaung,,80,97.9167,15.1333,,706
,MGV,Margaret River,Margaret River Station,,210,126.8833,-18.6167,-8,802
,MGW,Morgantown,Morgantown,26505,200,-79.9167,39.6333,5,67
,MGX,Moabi,Moabi,,160,11,-2.25,-1,526
,MGY,Dayton-Wright Brothers Airport,Dayton,45342,140,-84.2247,39.5889,-5,67
,MGZ,Myeik,Myeik,,50,98.6167,12.45,-6.5,706
,MHA,Mahdia,Mahdia,,60,-59.15,5.25,3,350
,MHB,Mechanics Bay,Auckland,,150,174.9167,-36.9667,-12,851
,MHC,Macmahon Camp 4,Macmahon Camp 4,,210,-73.75,-15.1167,,802
,MHD,Mashad,Mashad,,160,59.6383,36.2389,-3.5,632
,MHE,Municipal,Mitchell,66538,210,-98.0333,43.7667,6,67
,MHF,Morichal,Morichal,,150,-69.9167,1.75,5,327
,MHG,Mannheim Arpt,Mannheim,,140,8.4833,49.4833,-1,429
,MHH,International,Marsh Harbour,,140,-77.1,26.5,5,204
,MHI,Musha,Musha,,160,43.0167,11.3333,-3,525
,MHK,Municipal,Manhattan,66502,200,-96.6667,39.1333,6,67
,MHM,Intermediate,Minchumina,,170,-3.0167,55.5833,,67
,MHN,Mullen,Mullen,96001,10,-101.0667,42.05,7,67
,MHO,Mount House,Mount House,,120,125.6667,-17.1667,-8,802
,MHP,Minsk International 1,Minsk,,30,28,54,,413
,MHQ,Mariehamn,Mariehamn,,110,19.9,60.1167,2,425
,MHR,Sacramento Mather Airport,Sacramento,95655,110,-121.2972,38.5553,-8,67
,MHS,Rep,Mount Shasta,96067,140,-122.3167,41.3167,8,67
,MHT,Manchester-boston Regional Airport,Manchester,,210,-71.4356,42.9325,-5,67
,MHU,Mount Hotham,Mount Hotham,,140,146.1667,-37.1667,-10,802
,MHV,Kern County,Mojave,,110,-118.2,35.4833,8,67
,MHW,Monteagudo,Monteagudo,,20,-63.9833,-19.8167,,312
,MHX,Manihiki Island,Manihiki Island,,170,-161,-10.3667,10,813
,MHY,Morehead,Morehead,,210,141.4167,-9,-10,804
,MHZ,Mildenhall Arpt,Mildenhall,,130,-1.7,51.4167,,493
,MIA,Miami International Airport,Miami,33166,140,-80.2667,25.7833,-5,67
,MIB,Minot AFB,Minot,,90,4.8667,47.6667,,67
,MIC,Crystal,Minneapolis,55429,20,-93.3539,45.0619,-6,67
,MID,Rejon,Merida,,100,-89.6667,20.9333,6,148
,MIE,Delaware County,Muncie,47303,130,-85.4,40.2333,5,67
,MIF,Roy Hurd Memorial,Monahans,79756,50,-102.9,31.6,6,67
,MIG,Mian Yang,Mian Yang,,80,104.7333,31.4833,8,429
,MIH,Mitchell Plateau,Mitchell Plateau,,180,125.8167,-14.7833,-8,802
,MII,Dr Gastao Vidigal,Marilia,,210,-49.9333,-22.2167,3,316
,MIJ,Mili Island,Mili Island,,10,171.75,6.0833,-12,844
,MIK,Mikkeli,Mikkeli,,150,27.2167,61.7,-2,425
,MIM,Merimbula,Merimbula,,40,149.8833,-36.9167,-10,802
,MIN,Minnipa,Minnipa,,40,135.1333,-32.8333,-9.5,802
,MIO,Miami,Miami,33166,20,-73.65,10.0167,,67
,MIP,Mitspeh Ramon,Mitspeh Ramon,,180,34.8,30.6,-2,636
,MIR,Habib Bourguiba,Monastir,,110,10.7547,35.7581,1,588
,MIS,Misima Island,Misima Island,,180,152.8383,-10.6892,10,804
,MIT,Kern County,Shafter,93308,210,-119.2667,35.5,8,67
,MIU,Maiduguri,Maiduguri,,170,13.0833,11.85,-1,555
,MIV,Millville,Millville,8332,200,-75.0833,39.3667,5,67
,MIW,Municipal,Marshalltown,50158,150,-92.9167,42.1167,6,67
,MIX,Miriti,Miriti,,200,-70.25,-1.1333,5,327
,MIY,Mittiebah,Mittiebah,,200,136.2667,-18.5,,802
,MIZ,Mainoru,Mainoru,,140,134.0833,-14.3,-9.5,802
,MJA,Manja,Manja,,200,44.3167,-21.4167,-3,541
,MJB,Mejit Island,Mejit Island,,150,170.8833,10.2833,-12,844
,MJC,Man,Man,,170,-7.5333,7.3833,,533
,MJD,Mohenjodaro,Mohenjodaro,,10,68.0083,27.1667,-5,764
,MJE,Majkin,Majkin,,120,168.1667,7.8333,-12,844
,MJF,Kjaerstad,Mosjoen,,180,13.2167,65.7833,-1,465
,MJG,Mayajigua,Mayajigua,,20,-79.05,22.2167,5,219
,MJH,Majma,Majma,,20,45.3667,25.9333,-3,670
,MJI,Mitiga,Mitiga,,190,13.2833,32.9,,538
,MJJ,Moki,Moki,,180,145.25,-5.7,-10,804
,MJK,Shark Bay,Monkey Mia,,10,113.7167,-25.8,,802
,MJL,Mouila,Mouila,,20,10.8833,-1.8167,-1,526
,MJM,Mbuji Mayi,Mbuji Mayi,,180,23.5667,6.1,-2,517
,MJN,Amborovy,Majunga,,10,46.3667,-15.6667,-3,541
,MJO,Mount Etjo Lodge,Mount Etjo Lodge,,80,17.8833,-22.8,,575
,MJP,Manjimup,Manjimup,,40,116.15,-34.2333,-8,802
,MJQ,Jackson,Jackson,39232,80,-95.0167,43.6167,6,67
,MJR,Miramar,Miramar,,50,-57.8667,-38.2167,,303
,MJS,Maganja Da Costa,Maganja Da Costa,,180,32.2167,-25.35,,550
,MJT,Mytilene International Airport,Mytilene,,160,26.5983,39.0567,2,433
,MJU,Mamuju,Mamuju,,50,118.9,-2.6833,-8,832
,MJV,San Javier,Murcia,,40,-0.8125,37.775,1,482
,MJW,Mahenye,Mahenye,,10,32.3833,-21.1167,,565
,MJY,Mangunjaya,Mangunjaya,,30,103.5667,-2.7333,-7,832
,MJZ,Mirnyj,Mirnyj,,100,114.0333,62.5333,-2,770
,MKA,Marianske Lazne,Marianske Lazne,,180,12.7167,49.9833,-1,418
,MKB,Mekambo,Mekambo,,0,13.95,0.9667,-1,526
,MKC,Downtown,Kansas City,64116,190,-94.5833,39.1167,6,67
,MKD,Chagni,Chagni,,210,36.4667,11.0333,-3,522
,MKE,General Mitchell International,Milwaukee,53207,0,-87.9,42.95,-6,67
,MKF,Mckenna AAF,Columbus,,130,39.8964,-12.5625,,67
,MKG,Muskegon,Muskegon,49441,60,-86.2333,43.1667,5,67
,MKH,Mokhotlong,Mokhotlong,,210,29.0333,-29.3667,-2,536
,MKJ,Makoua,Makoua,,150,15.6167,-0.0333,-1,515
,MKK,Molokai,Hoolehua,96729,130,-157.1167,21.1667,10,67
,MKL,Mc Kellar-Sipes Regional,Jackson,38301,210,-88.9156,35.6,6,67
,MKM,Mukah,Mukah,,170,112.0667,2.9,-8,749
,MKN,Malekolon,Malekolon,,200,153.675,-4.0167,-10,804
,MKO,Davis Field,Muskogee,74403,10,-95.3667,35.6667,6,67
,MKP,Makemo,Makemo,,30,-143.6667,-16.5833,10,823
,MKQ,Mopah,Merauke,,210,140.5,-8.5167,-9,832
,MKR,Meekatharra,Meekatharra,,210,118.55,-26.6,-8,802
,MKS,Mekane Selam,Mekane Selam,,210,38.15,11.6833,-3,522
,MKT,Municipal,Mankato,56001,70,-93.9833,44.15,6,67
,MKU,Makokou,Makokou,,0,12.8667,0.5667,-1,526
,MKV,Mt Cavenagh,Mt Cavenagh,,130,133.2,-25.9667,-9.5,802
,MKW,Rendani,Manokwari,,110,134.05,-0.8833,-9,832
,MKX,Mukalla,Mukalla,,180,49.1333,14.5333,-3,694
,MKY,Mackay,Mackay,,20,149.1833,-21.1667,-10,802
,MKZ,Batu Berendam,Malacca,,90,101.3333,2.5,8,749
,MLA,Malta International,Gudja,,70,14.4833,35.8667,1,356
,MLB,Melbourne International Airport,Melbourne,32901,70,-80.6333,28.1,5,67
,MLC,Mc Alester,Mc Alester,74501,70,-95.7833,34.8833,6,67
,MLD,Malad City,Malad City,83252,20,-112.3,42.3361,7,67
,MLE,Male International,Male,,150,73.5292,4.1919,5,750
,MLF,Milford,Milford,60953,200,-113.0167,38.4333,7,67
,MLG,Abdul Rahman Saleh,Malang,,20,112.7089,-7.9267,7,832
,MLH,EuroAirport,Basel Mulhouse Freiburg,,40,7.5292,47.59,1,486
,MLI,Quad-City,Moline,61265,0,-90.5167,41.45,6,67
,MLJ,Baldwin County,Milledgeville,31061,60,-83.25,33.15,5,67
,MLK,Malta,Malta,59538,210,-107.8667,48.35,7,67
,MLL,Marshall,Marshall,99585,40,-162.0667,61.8833,9,67
,MLN,Melilla,Melilla,,80,-2.95,35.2833,-1,482
,MLO,Milos,Milos,,120,24.5333,36.7167,-2,433
,MLP,Malabang,Malabang,,10,124.0667,7.6333,-8,766
,MLQ,Malalaua,Malalaua,,190,146.1667,-8.1,-10,804
,MLR,Millicent,Millicent,,130,140.5833,-37.6333,-9.5,802
,MLS,Municipal,Miles City,,70,-105.8833,46.4333,7,67
,MLT,Millinocket,Millinocket,4462,40,-68.7,45.65,5,67
,MLU,Municipal,Monroe,53566,190,-92.0333,32.5,6,67
,MLV,Merluna,Merluna,,10,142.45,-13.0667,-10,802
,MLW,Sprigg Payne,Monrovia,,30,-10.3667,6.2333,,537
,MLX,Malatya,Malatya,,150,38.25,38.35,2,679
,MLY,Manley Hot Springs,Manley Hot Springs,99756,170,-150.6333,65,9,67
,MLZ,Cerro Largo,Melo,,20,-54.2167,-32.3378,-3,385
,MMB,Memanbetsu,Memanbetsu,,140,144.1667,43.9,-9,736
,MMC,Ciudad Mante,Ciudad Mante,,200,-99,22.75,6,148
,MMD,Maridor,Minami Daito,,180,131.25,25.8333,-9,736
,MME,Durham Tees Valley,"Teesside, Durham",,10,-1.4294,54.5092,,493
,MMF,Mamfe,Mamfe,,210,9.3,5.7167,-1,504
,MMG,Mount Magnet,Mount Magnet,,130,117.85,-28.0833,-8,802
,MMH,Mammoth Lakes,Mammoth Lakes,93546,30,-118.85,37.6167,-8,67
,MMI,McMinn County,Athens,37303,140,-84.6,35.45,6,67
,MMJ,Matsumoto,Matsumoto,,20,138,36.2833,-9,736
,MMK,Murmansk Airport Murmashi,Murmansk,,140,32.7508,68.7817,3,770
,MML,Municipal-Ryan Field,Marshall,56258,140,-95.82,44.4442,6,67
,MMM,Middlemount,Middlemount,,100,148.7047,-22.8025,-10,802
,MMN,Minute Man Airfield,Stow,1775,80,-71.5028,42.4333,5,67
,MMO,Vila Do Maio,Maio,,130,-23.1667,15.25,1,507
,MMP,Mompos,Mompos,,60,-74.4333,9.25,5,327
,MMQ,Mbala,Mbala,,210,31.3333,-8.8708,-2,597
,MMT,Mc Entire ANG Base,Columbia,,200,-67.8667,-10.75,,67
,MMU,Municipal,Morristown,7960,200,-74.4167,40.8,5,67
,MMV,Mal,Mal,,130,-69.1267,11.3811,,804
,MMW,Moma,Moma,,40,39.2167,-16.75,-2,550
,MMX,Sturup,Malmo,,90,13.3667,55.55,1,484
,MMY,Hirara,Miyako Jima,,170,125.3333,24.7833,-9,736
,MMZ,Maimana,Maimana,,170,64.7333,35.9167,-4.5,701
,MNA,Melangguane,Melangguane,,70,122.55,-1.3833,-8,832
,MNB,Moanda,Moanda,,210,12.35,-5.9333,-1,517
,MNC,Nacala,Nacala,,150,40.7167,-14.4833,-2,550
,MND,Medina,Medina,,90,-73.2833,4.5167,5,327
,MNE,Mungeranie,Mungeranie,,150,138.6667,-28.0167,-9.5,802
,MNF,Mana Island Airstrip,Mana Island,,60,177.1194,-17.6611,-12,821
,MNG,Maningrida,Maningrida,,30,134.2167,-12.05,-9.5,802
,MNH,Minneriya,Minneriya,,0,83,7.75,-5.5,711
,MNI,Gerald's Airport,Gerald's Park,,170,-62.1933,16.7914,-4,256
,MNJ,Mananjary,Mananjary,,10,48.3583,-21.2017,3,541
,MNK,Maiana,Maiana,,0,173,0.0333,-12,824
,MNL,Ninoy Aquino Intl,Manila,,170,121.0167,14.5167,8,766
,MNM,Menominee,Menominee,49858,50,-87.6333,45.2833,6,67
,MNN,Municipal,Marion,43302,40,-83.0667,40.6167,5,67
,MNO,Manono,Manono,,110,27.4333,-7.2833,-2,517
,MNP,Maron,Maron,,130,-12.5167,8.9333,,804
,MNQ,Monto,Monto,,30,151.1,-24.8833,-10,802
,MNR,Mongu,Mongu,,40,23.15,-15.2167,-2,597
,MNS,Mansa,Mansa,,170,28.85,-11.1,-2,597
,MNT,Minto,Minto,99758,110,-149.1667,64.9,9,67
,MNU,Maulmyine,Maulmyine,,120,97.6667,16.4333,-6.5,706
,MNV,Mountain Valley,Mountain Valley,,40,133.8333,-14.1167,-9.5,802
,MNW,Macdonald Downs,Macdonald Downs,,130,135.1667,-22.5,-9.5,802
,MNX,Manicore,Manicore,,160,-61.2833,-5.8167,4,316
,MNY,Mono,Mono,,60,155.5,-7.35,-11,874
,MNZ,Manassas Regional Airport/Harry P. Davis Field,Manassas,20110,160,-77.5322,38.7214,-5,67
,MOA,Orestes Acosta,Moa,,70,-74.8833,20.5,5,219
,MOB,Mobile Regional Airport,Alabama,36608,100,-88.2428,30.6911,-6,67
,MOC,Montes Claros,Montes Claros,,10,-43.8167,-16.7167,3,316
,MOD,Municipal,Modesto,,100,-120.9544,37.6258,-8,67
,MOE,Momeik,Momeik,,120,96.65,23.1,-6.5,706
,MOF,Waioti,Maumere,,40,122.25,-8.6333,-8,832
,MOG,Mong Hsat,Mong Hsat,,150,99.2667,20.5167,-6.5,706
,MOH,Mohanbari,Mohanbari,,130,95.0167,27.4833,-5.5,733
,MOI,Mitiaro Island,Mitiaro Island,,60,-157.7167,-19.8167,10,813
,MOJ,Moengo,Moengo,,110,-54.4,5.6,,379
,MOK,Mankono,Mankono,,0,-6.8667,8.45,,533
,MOL,Aro,Molde,,160,7.2625,62.7447,1,465
,MOM,Moudjeria,Moudjeria,,210,-12.5,17.75,,545
,MON,Mount Cook Airport,Mount Cook,,130,170.1333,-43.7833,-12,851
,MOO,Moomba,Moomba,,180,140.2333,-28.1333,-9.5,802
,MOP,Municipal,Mount Pleasant,75455,20,-84.7333,43.6167,5,67
,MOQ,Morondava,Morondava,,50,44.3167,-20.2833,-3,541
,MOR,Moore-Murrell,Morristown,37814,80,-83.3667,36.1833,5,67
,MOS,Intermediate,Moses Point,,190,-162.05,64.7,9,67
,MOT,International,Minot,58703,200,-101.2833,48.2667,6,67
,MOU,Mountain Village,Mountain Village,99632,170,-163.7333,62.0833,9,67
,MOV,Moranbah,Moranbah,,170,149.5333,-22.1167,-10,802
,MOW,Moscow Metropolitan Area,Moscow,,100,37.5833,55.75,3,770
,MOX,Municipal,Morris,,120,38.7219,-16.1664,,67
,MOY,Monterrey,Monterrey,,110,-72.85,4.9167,5,327
,MOZ,Temae,Moorea,,50,-149.8333,-17.5,10,823
,MPA,Mpacha,Mpacha,,170,24.2667,-17.5,-2,575
,MPB,SPB,Miami,33132,60,-80.175,25.775,5,67
,MPC,Muko-Muko,Muko-Muko,,40,101.1,-2.55,-7,832
,MPD,Mirpur Khas,Mirpur Khas,,200,69.0167,25.5333,-5,764
,MPE,Griswold,Madison,6443,40,-72.6,41.2833,5,67
,MPF,Mapoda,Mapoda,,30,143.1667,-7.9667,-10,804
,MPG,Makini,Makini,,190,147.7167,-6.5333,-10,804
,MPH,Malay,Caticlan,,30,121.9522,11.9258,-8,766
,MPI,Mamitupo,Mamitupo,,70,-77.9833,9.1833,5,162
,MPJ,Petit Jean Park,Morrilton,72110,170,38.7219,-16.1664,,67
,MPK,Mokpo,Mokpo,,210,126.3861,34.7611,-9,778
,MPM,Maputo International,Maputo,,130,32.5667,-25.9167,-2,550
,MPN,Mount Pleasant,Mount Pleasant,,160,-58.4472,-51.8228,4,340
,MPO,Mt Pocono,Mt Pocono,18466,130,-75.3667,41.1333,5,67
,MPP,Mulatupo,Mulatupo,,130,-77.7667,8.9333,5,162
,MPQ,Maan,Maan,,140,35.8,30.1667,-2,639
,MPR,Mcpherson,Mcpherson,67460,120,-97.6833,38.35,6,67
,MPS,Mount Pleasant,Mount Pleasant,84647,210,-94.9667,33.15,6,67
,MPT,Maliana,Maliana,,210,125.0083,-8.1722,-8,832
,MPU,Mapua,Mapua,,90,151.4167,-2.9167,-10,804
,MPV,Edward F Knapp State,Montpelier,5641,170,-72.5622,44.2036,-5,67
,MPW,Mariupol,Mariupol,,140,37.55,47.1,-2,488
,MPX,Miyanmin,Miyanmin,,100,141.6167,-4.9,-10,804
,MPY,Maripasoula,Maripasoula,,90,-54.0333,3.6667,3,344
,MPZ,Municipal,Mt Pleasant,75455,0,-91.55,40.9667,6,67
,MQA,Mandora,Mandora,,160,120.8333,-19.8333,-8,802
,MQB,Municipal,Macomb,61455,170,-90.6167,40.45,6,67
,MQC,Miquelon Aprt,Miquelon,,130,-56.3833,47.1333,3,977
,MQD,Maquinchao,Maquinchao,,120,-68.7333,-41.25,3,303
,MQE,Marqua,Marqua,,150,137.35,-22.8167,-9.5,802
,MQF,Magnitogorsk,Magnitogorsk,,50,58.7556,53.3931,5,770
,MQG,Midgard,Midgard,,150,6.4333,62.3667,,575
,MQH,Municipal,Minacu,,40,48.2333,13.5333,,316
,MQI,Quincy,Quincy,62305,200,-71,42.25,5,67
,MQJ,Merkez,Balikesir,,70,36.45,37.5167,,679
,MQK,San Matias,San Matias,,120,-66.65,-11.7,,312
,MQL,Mildura,Mildura,,100,142.0833,-34.2333,-10,802
,MQM,Mardin,Mardin,,70,35.7333,38.5333,,679
,MQN,Mo I Rana,Mo I Rana,,180,14,66.3167,-1,465
,MQO,Malam,Malam,,120,6.75,13.25,,804
,MQP,Kruger Mpumalanga,Nelspruit,,170,31.1167,-25.185,,562
,MQQ,Moundou,Moundou,,30,16.0667,8.6333,-1,511
,MQR,Mosquera,Mosquera,,120,-78.3417,2.6667,5,327
,MQS,Mustique,Mustique Island,,120,-61.1803,12.8878,4,784
,MQT,Sawyer International,Marquette,49841,150,-87.5667,46.5333,5,67
,MQU,Mariquita,Mariquita,,20,-74.8833,5.2167,5,327
,MQV,Mostaganem,Mostaganem,,140,17.7856,43.2478,,500
,MQW,Telfair-Wheeler,Mc Rae,31037,80,-88.7667,17.3667,,67
,MQX,Makale,Makale,,0,39.5167,13.4667,-3,522
,MQY,Smyrna,Smyrna,37167,40,-86.5167,35.9833,6,67
,MQZ,Margaret River,Margaret River,,110,126.8667,-18.6333,,802
,MRA,Misurata,Misurata,,200,15.0667,32.3333,-2,538
,MRB,Eastern Wv Regional Airport/Shepherd Field,Martinsburg,,210,-77.9844,39.4017,5,67
,MRC,Maury County,Columbia,38474,40,-67.8667,-10.75,,67
,MRD,A Carnevalli,Merida,,0,-71.1667,8.5833,4,388
,MRE,Mara Lodges,Mara Lodges,,200,35.1,-1.1833,-3,535
,MRF,Municipal,Marfa,79843,200,-103.8667,30.2333,6,67
,MRG,Mareeba,Mareeba,,90,145.4333,-17,-10,802
,MRH,May River,May River,,0,-1.2167,61.3833,,804
,MRI,Merrill Field,Anchorage,99501,200,-149.8333,61.2,9,67
,MRJ,Marcala,Marcala,,200,-88.0333,14.1333,6,131
,MRK,Marco Island,Marco Island,34114,140,-81.7167,25.9333,5,67
,MRL,Miners Lake,Miners Lake,,180,145.5833,-20.0667,-10,802
,MRM,Manare,Manare,,110,147.6,-9.2,-10,804
,MRN,Lenoir,Morganton,28645,120,-81.725,35.75,5,67
,MRO,Masterton/Hood Aerodrome,Masterton,,150,175.6333,-40.9667,-12,851
,MRP,Marla,Marla,,100,133.1167,-27.0333,-9.5,802
,MRQ,Marinduque,Marinduque,,70,121.8167,13.35,-8,766
,MRR,Macara,Macara,,30,-79.9333,-4.3833,5,337
,MRS,Marseille Provence Airport,Marseille,,100,5.215,43.4367,1,427
,MRT,Moroak,Moroak,,100,133.7,-14.8167,-9.5,802
,MRU,Sir Seewoosagur Ramgoolam International,Plaisance,,170,57.6836,-20.4303,4,546
,MRV,Mineralnye Vodyj,Mineralnye Vody,,60,43.0819,44.225,3,770
,MRW,Maribo,Maribo,,60,11.435,54.6858,-1,419
,MRX,Mahshahr,Bandar Mahshahr,,160,49.1519,30.5561,3,632
,MRY,Monterey Peninsula,Monterey,93940,20,-121.85,36.5833,8,67
,MRZ,Moree,Moree,,170,149.8333,-29.5,-10,802
,MSA,Muskrat Dam,Muskrat Dam,,130,-92,53.8333,6,906
,MSB,Marigot SPB,St Martin,,120,-63.1,18.0333,4,235
,MSC,Falcon Field,Mesa,85215,190,-111.7167,33.45,7,67
,MSD,Mt Pleasant,Mt Pleasant,84647,110,-111.4744,39.5247,7,67
,MSE,Kent International,Manston,,180,1.35,51.3667,,493
,MSF,Mount Swan,Mount Swan,,0,134.9167,-22.6667,-9.5,802
,MSG,Matsaile,Matsaile,,130,28.75,-29.7333,-2,536
,MSH,Masirah,Masirah,,210,58.25,20.1667,-4,658
,MSI,Masalembo,Masalembo,,110,120.6667,14.9667,,832
,MSJ,Misawa,Misawa,,100,141.3833,40.7,-9,736
,MSK,Mastic Point,Mastic Point,,30,27.0761,36.8508,,204
,MSL,Sheffield,Sheffield,,100,-87.6167,34.75,6,67
,MSM,Masi Manimba,Masi Manimba,,90,17.85,-4.8333,-1,517
,MSN,Dane County Regional,Madison,53704,200,-89.3375,43.1397,-6,67
,MSO,Missoula International,Missoula,59808,160,-114.0833,46.9167,-7,67
